year,tournament_id,tournament_name,execution_time,player_id,first_name,last_name,display_name,status,owgr
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,56149,Wilson,Furr,"Furr, Wilson",IN,262
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,52375,Doug,Ghim,"Ghim, Doug",IN,179
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,56762,Will,Gordon,"Gordon, Will",IN,165
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,59095,Chris,Gotterup,"Gotterup, Chris",IN,226
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,51977,Max,Greyserman,"Greyserman, Max",IN,187
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,54591,Ben,Griffin,"Griffin, Ben",IN,91
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,35310,Lanto,Griffin,"Griffin, Lanto",IN,308
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,31646,Emiliano,Grillo,"Grillo, Emiliano",IN,37
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,24980,Scott,Gutschewski,"Gutschewski, Scott",IN,321
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,34563,Chesson,Hadley,"Hadley, Chesson",IN,155
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,60767,Blaine,"Hale, Jr.","Hale, Jr., Blaine",IN,
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,57975,Harry,Hall,"Hall, Harry",IN,163
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,56743,Chad,Hambright,"Hambright, Chad",IN,
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,47988,Nick,Hardy,"Hardy, Nick",IN,145
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,54421,Garrick,Higgo,"Higgo, Garrick",IN,188
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,60067,Joe,Highsmith,"Highsmith, Joe",IN,181
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,51287,Ryo,Hisatsune,"Hisatsune, Ryo",IN,74
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,54628,Lee,Hodges,"Hodges, Lee",IN,67
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,51696,Rico,Hoey,"Hoey, Rico",IN,156
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,12716,Charley,Hoffman,"Hoffman, Charley",IN,297
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,35532,Tom,Hoge,"Hoge, Tom",IN,63
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,52453,Nicolai,Højgaard,"Højgaard, Nicolai",IN,30
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,27141,J.B.,Holmes,"Holmes, J.B.",IN,
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,39977,Max,Homa,"Homa, Max",IN,7
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,29420,Billy,Horschel,"Horschel, Billy",IN,80
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,35461,Beau,Hossler,"Hossler, Beau",IN,73
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,36801,Mark,Hubbard,"Hubbard, Mark",IN,98
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,35506,Mackenzie,Hughes,"Hughes, Mackenzie",IN,71
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,39971,Sungjae,Im,"Im, Sungjae",IN,29
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,36799,Stephan,Jaeger,"Jaeger, Stephan",IN,69
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,34587,Chan,Kim,"Kim, Chan",IN,116
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,39975,Michael,Kim,"Kim, Michael",IN,101
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,50188,S.H.,Kim,"Kim, S.H.",IN,131
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,47420,Jake,Knapp,"Knapp, Jake",IN,105
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,36884,Ben,Kohles,"Kohles, Ben",IN,121
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,27936,Martin,Laird,"Laird, Martin",IN,194
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,28775,Nate,Lashley,"Lashley, Nate",IN,126
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,32791,K.H.,Lee,"Lee, K.H.",IN,89
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,37378,Min Woo,Lee,"Lee, Min Woo",IN,38
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,37278,Nicholas,Lindheim,"Lindheim, Nicholas",IN,161
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,36326,David,Lipsky,"Lipsky, David",IN,199
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,27129,Luke,List,"List, Luke",IN,96
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,35449,Adam,Long,"Long, Adam",IN,319
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,40162,Justin,Lower,"Lower, Justin",IN,198
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,33204,Shane,Lowry,"Lowry, Shane",IN,48
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,52215,Robert,MacIntyre,"MacIntyre, Robert",IN,64
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,34466,Peter,Malnati,"Malnati, Peter",IN,249
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,33413,Ben,Martin,"Martin, Ben",IN,231
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,32839,Hideki,Matsuyama,"Matsuyama, Hideki",IN,54
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,46113,Ryan,McCormick,"McCormick, Ryan",IN,333
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,46442,Maverick,McNealy,"McNealy, Maverick",IN,197
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,59143,Mac,Meissner,"Meissner, Mac",IN,316
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,32640,Troy,Merritt,"Merritt, Troy",IN,221
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,39546,Keith,Mitchell,"Mitchell, Keith",IN,75
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,25198,Francesco,Molinari,"Molinari, Francesco",IN,224
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,55789,Taylor,Montgomery,"Montgomery, Taylor",IN,85
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,26596,Ryan,Moore,"Moore, Ryan",IN,223
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,49947,Taylor,Moore,"Moore, Taylor",IN,56
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,50525,Collin,Morikawa,"Morikawa, Collin",IN,12
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,39537,Chris,Naegel,"Naegel, Chris",IN,636
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,36871,Matt,NeSmith,"NeSmith, Matt",IN,157
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,51070,Vincent,Norrman,"Norrman, Vincent",IN,83
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,51997,Andrew,Novak,"Novak, Andrew",IN,303
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,48153,Matthieu,Pavon,"Pavon, Matthieu",IN,34
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,40250,Taylor,Pendrith,"Pendrith, Taylor",IN,86
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,47806,Raul,Pereda,"Pereda, Raul",IN,922
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,47679,Victor,Perez,"Perez, Victor",IN,88
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,57900,Chandler,Phillips,"Phillips, Chandler",IN,205
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,28252,Seamus,Power,"Power, Seamus",IN,100
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,46414,Aaron,Rai,"Rai, Aaron",IN,68
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,47983,Chad,Ramey,"Ramey, Chad",IN,230
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,26476,Chez,Reavie,"Reavie, Chez",IN,124
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,47995,Davis,Riley,"Riley, Davis",IN,169
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,36699,Patrick,Rodgers,"Rodgers, Patrick",IN,76
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,22405,Justin,Rose,"Rose, Justin",IN,45
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,37275,Sam,Ryder,"Ryder, Sam",IN,109
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,48081,Xander,Schauffele,"Schauffele, Xander",IN,5
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,47347,Adam,Schenk,"Schenk, Adam",IN,52
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,48867,Matti,Schmid,"Schmid, Matti",IN,135
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,47888,Taiga,Semikawa,"Semikawa, Taiga",IN,119
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,46441,Robby,Shelton,"Shelton, Robby",IN,146
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,51890,Greyson,Sigg,"Sigg, Greyson",IN,177
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,39327,Ben,Silverman,"Silverman, Ben",IN,147
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,60018,Cameron,Sisk,"Sisk, Cameron",IN,902
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,27139,David,Skinns,"Skinns, David",IN,268
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,33486,Roger,Sloan,"Sloan, Roger",IN,323
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,46340,Alex,Smalley,"Smalley, Alex",IN,95
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,27649,Brandt,Snedeker,"Snedeker, Brandt",IN,735
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,39324,J.J.,Spaun,"Spaun, J.J.",IN,107
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,50484,Hayden,Springer,"Springer, Hayden",IN,411
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,30692,Scott,Stallings,"Stallings, Scott",IN,113
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,51600,Jimmy,Stanger,"Stanger, Jimmy",IN,213
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,55893,Sam,Stevens,"Stevens, Sam",IN,127
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,49960,Sepp,Straka,"Straka, Sepp",IN,17
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,27214,Kevin,Streelman,"Streelman, Kevin",IN,158
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,50493,Justin,Suh,"Suh, Justin",IN,84
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,40115,Adam,Svensson,"Svensson, Adam",IN,61
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,48699,Callum,Tarren,"Tarren, Callum",IN,168
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,48119,Ben,Taylor,"Taylor, Ben",IN,174
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,27330,Josh,Teater,"Teater, Josh",IN,377
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,51634,Sahith,Theegala,"Theegala, Sahith",IN,18
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,58168,Davis,Thompson,"Thompson, Davis",IN,123
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,38991,Alejandro,Tosti,"Tosti, Alejandro",IN,115
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,52666,Sami,Valimaki,"Valimaki, Sami",IN,108
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,27064,Jhonattan,Vegas,"Vegas, Jhonattan",IN,506
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,48887,Matt,Wallace,"Wallace, Matt",IN,78
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,27095,Nick,Watney,"Watney, Nick",IN,
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,51894,Vince,Whaley,"Whaley, Vince",IN,215
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,48319,Tom,Whitney,"Whitney, Tom",IN,252
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,31323,Gary,Woodland,"Woodland, Gary",IN,111
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,54783,Dylan,Wu,"Wu, Dylan",IN,170
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,54328,Norman,Xiong,"Xiong, Norman",IN,171
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,52513,Carson,Young,"Young, Carson",IN,180
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,45242,Kevin,Yu,"Yu, Kevin",IN,114
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,55454,Carl,Yuan,"Yuan, Carl",IN,143
2024,R2024004,Farmers Insurance Open,2024-02-04 09:27:55.940304,47483,Will,Zalatoris,"Zalatoris, Will",IN,46
